"ENSG00000188910",2,7,25,11,15,10,35,44,10,30
"ENSG00000187513",295,63,92,55,102,79,245,74,182,90
"ENSG00000230163",15,6,16,31,36,12,44,35,25,25
"ENSG00000116544",591,1119,2545,3064,2245,788,2550,3293,1586,2699
"ENSG00000241014",67,47,91,101,109,30,109,79,80,96
"ENSG00000243749",0,0,0,0,1,0,1,1,0,0
"ENSG00000163867",115,149,279,303,272,105,290,394,359,319
"ENSG00000233940",0,0,0,0,0,0,0,0,0,0
"ENSG00000197056",48,29,64,97,73,35,112,132,112,88
"ENSG00000228348",0,0,0,0,0,0,0,1,0,0
"ENSG00000116560",1459,1884,2600,5149,3835,1548,4464,5370,3812,4756
"ENSG00000201868",0,3,1,0,1,0,2,2,0,0
"ENSG00000146463",284,336,649,908,821,265,1228,1138,786,1007
"ENSG00000240374",2,8,0,3,0,2,3,1,3,0
"ENSG00000201542",1,3,6,0,0,0,0,0,1,1
"ENSG00000229994",28,80,74,26,22,26,43,26,27,29
"ENSG00000227409",0,0,0,0,0,0,1,0,2,0
"ENSG00000278702",3,2,1,1,1,5,2,3,2,1
"ENSG00000142687",1395,1842,2863,2795,2256,1000,2882,3071,2637,2782
"ENSG00000236274",15,53,26,7,1,10,12,5,15,1
"ENSG00000020129",2335,4596,23349,27038,25905,2972,22037,26340,20124,23912
"ENSG00000239636",12,31,48,52,58,19,32,88,61,62
"ENSG00000116819",91,112,225,326,276,86,172,281,279,305
"ENSG00000126067",567,718,1546,2112,1717,514,1766,1926,2033,1612
"ENSG00000142686",461,629,2016,4001,3453,438,2775,3846,2653,3383
"ENSG00000092853",12,36,53,40,43,15,48,60,38,41
"ENSG00000232335",0,0,0,0,0,0,0,0,0,0
"ENSG00000134698",441,483,695,882,671,307,1026,857,704,841
"ENSG00000092847",603,666,1019,1269,1040,593,1460,1466,967,1299
"ENSG00000271164",0,0,1,1,0,0,0,0,0,0
"ENSG00000126070",456,782,824,804,652,349,1027,990,943,750
"ENSG00000271554",10,17,12,10,9,4,13,9,6,7
"ENSG00000232862",1,2,0,8,0,2,5,3,2,2
"ENSG00000092850",16,24,61,62,29,15,65,55,32,45
"ENSG00000116863",233,191,522,662,516,186,570,663,673,604
"ENSG00000171812",15,31,12,22,9,36,56,20,35,15
"ENSG00000054116",363,429,1101,1409,1039,317,1398,1375,1196,1192
"ENSG00000116871",1686,1567,4748,7099,6957,1330,7535,8392,7334,7428
"ENSG00000264592",0,0,0,0,0,0,0,0,1,0
"ENSG00000054118",768,1007,1972,2586,2253,644,2453,2728,2268,2473
"ENSG00000231849",3,9,2,2,0,3,1,1,2,2
"ENSG00000278491",2,13,9,2,1,1,6,0,4,2
"ENSG00000214193",44,57,169,387,325,31,370,467,287,442
"ENSG00000142694",69,65,175,112,110,39,201,97,148,105
"ENSG00000116883",72,171,435,536,317,114,572,617,521,458
"ENSG00000196182",400,491,683,883,802,393,1085,1262,1224,953
"ENSG00000181817",165,189,589,690,481,208,803,641,654,521
"ENSG00000222821",0,0,0,1,0,0,0,0,0,0
"ENSG00000116885",76,110,343,396,286,81,452,439,397,380
"ENSG00000201448",1,6,2,2,1,1,2,2,2,5
"ENSG00000116898",258,382,897,938,763,303,1133,961,946,881
"ENSG00000119535",136,170,108,202,76,192,231,114,146,67
"ENSG00000234481",1,0,1,1,0,1,0,0,0,0
"ENSG00000163873",210,360,399,985,669,183,524,741,596,638
"ENSG00000280570",4,6,5,1,1,2,0,0,4,2
"ENSG00000264698",0,0,0,0,0,0,0,0,1,0
"ENSG00000223944",1,0,4,4,5,2,1,3,2,2
"ENSG00000252368",0,0,0,1,0,0,0,2,0,1
"ENSG00000230451",4,1,1,0,1,6,2,1,1,1
"ENSG00000233621",19,24,28,23,40,26,34,27,28,16
"ENSG00000163874",21,21,15,10,30,13,40,21,28,12
"ENSG00000163875",291,473,957,1776,1419,328,1472,1784,1360,1513
"ENSG00000263675",1,0,0,1,7,1,6,7,4,7
"ENSG00000163877",138,135,187,331,265,108,359,412,297,341
"ENSG00000232273",4,3,0,4,0,2,2,3,1,3
"ENSG00000237749",1,1,10,0,1,0,9,2,1,0
"ENSG00000163879",150,101,403,332,249,156,454,390,354,401
"ENSG00000134697",168,156,309,414,354,169,556,483,457,376
"ENSG00000169218",0,2,0,3,6,0,1,4,2,2
"ENSG00000116922",75,87,189,253,241,65,325,350,316,305
"ENSG00000134690",16,44,57,55,50,21,58,51,70,64
"ENSG00000183317",154,311,593,1001,1077,116,628,979,817,1022
"ENSG00000200421",10,58,26,9,5,16,19,4,14,2
"ENSG00000214141",0,1,5,6,1,0,9,2,1,7
"ENSG00000227416",1,2,2,4,1,0,2,2,2,4
"ENSG00000185090",29,31,91,159,132,22,137,186,145,162
"ENSG00000196449",42,69,122,215,173,47,249,246,194,196
"ENSG00000197982",969,858,1565,1691,1496,797,2374,1810,2016,1454
"ENSG00000188786",294,406,485,565,445,271,731,616,490,591
"ENSG00000235673",3,1,2,2,0,0,1,2,1,2
"ENSG00000204084",264,284,330,565,587,162,536,624,643,682
"ENSG00000252448",20,62,30,6,8,14,19,8,20,12
"ENSG00000222282",0,3,2,2,3,3,5,11,4,4
"ENSG00000277168",0,1,0,1,0,0,0,0,0,1
"ENSG00000183431",426,341,759,988,922,334,1078,1088,931,908
"ENSG00000212541",2,1,3,5,7,1,5,4,4,1
"ENSG00000183386",116,109,225,230,158,100,294,210,215,197
"ENSG00000183520",136,181,330,469,363,141,549,500,522,413
"ENSG00000185668",119,289,334,228,256,137,252,301,310,228
"ENSG00000224592",12,17,39,56,45,19,27,74,53,56
"ENSG00000223589",1,1,4,0,2,0,2,1,0,1
"ENSG00000265596",0,1,2,0,4,1,0,0,1,1
"ENSG00000237290",1,0,1,0,1,0,2,0,4,2
"ENSG00000275350",5,20,4,1,2,2,4,1,1,5
"ENSG00000200796",0,0,0,0,0,0,0,1,0,0
"ENSG00000238063",0,2,7,0,2,2,0,1,0,1
"ENSG00000215895",0,0,0,0,1,0,1,0,0,0
"ENSG00000116954",134,144,213,319,228,89,368,380,339,288
"ENSG00000228436",15,18,26,32,29,19,52,46,39,32
"ENSG00000214114",43,29,53,52,56,28,67,77,77,57
"ENSG00000274944",0,1,2,1,0,0,0,0,0,0
"ENSG00000131233",13,7,9,6,3,7,5,4,12,7
"ENSG00000158315",148,237,218,210,159,100,189,210,287,198
"ENSG00000199963",2,8,0,5,4,0,8,7,7,3
"ENSG00000207466",1,4,3,2,1,0,3,2,1,4
"ENSG00000235549",1,3,5,5,3,1,3,4,6,7
"ENSG00000174574",551,773,874,1054,997,458,1469,1461,1301,1144
"ENSG00000168653",1420,1639,5005,5068,3818,1768,5339,4710,4983,3903
"ENSG00000127603",4467,3363,4782,6396,6247,4242,10798,9021,9824,7156
"ENSG00000206654",3,3,4,1,0,6,3,2,6,0
"ENSG00000222378",1,1,1,4,2,0,3,5,5,2
"ENSG00000270040",1,1,0,6,3,1,2,1,4,2
"ENSG00000226438",0,1,3,3,5,4,2,2,3,1
"ENSG00000217897",5,14,7,5,5,6,5,7,9,5
"ENSG00000183682",20,28,25,63,47,11,68,66,46,62
"ENSG00000237624",4,1,1,41,6,1,10,22,10,12
"ENSG00000182109",98,125,143,215,195,72,253,211,207,195
"ENSG00000243970",22,35,22,55,61,20,36,70,45,67
"ENSG00000090621",563,860,1450,1187,1094,550,1602,1310,1400,1027
"ENSG00000228060",0,0,1,4,1,0,1,2,4,4
"ENSG00000201457",1,0,1,0,2,0,3,1,4,4
"ENSG00000163909",288,54,75,56,205,66,179,81,132,105
"ENSG00000225903",0,3,1,0,2,0,7,0,0,4
"ENSG00000116981",5,5,5,30,27,3,15,43,16,30
"ENSG00000116983",1049,1977,4611,6146,4664,975,4600,6962,3874,5705
"ENSG00000084072",206,150,426,614,489,176,663,614,619,571
"ENSG00000225333",7,10,7,3,3,4,8,4,3,2
"ENSG00000116985",50,48,99,113,103,23,169,129,114,132
"ENSG00000198754",17,4,16,32,19,6,37,31,25,42
"ENSG00000261798",4,3,5,3,4,1,7,2,3,2
"ENSG00000229213",0,1,0,0,0,0,0,0,0,0
"ENSG00000043514",100,122,211,254,244,92,256,273,216,234
"ENSG00000202222",13,36,31,7,3,10,10,5,6,2
"ENSG00000116990",8,11,16,43,33,7,29,31,28,25
"ENSG00000236546",0,1,0,0,0,0,0,1,0,0
"ENSG00000207356",0,0,0,0,0,0,0,0,0,0
"ENSG00000168389",531,559,358,783,373,290,927,565,276,533
"ENSG00000228477",17,13,7,25,5,9,35,39,6,38
"ENSG00000131236",923,1027,1663,2121,1999,992,2832,2481,2115,2179
"ENSG00000131238",621,469,934,2064,1827,645,2352,2551,1909,2133
"ENSG00000226745",1,1,0,4,3,1,3,1,3,1
"ENSG00000117000",152,134,256,530,553,111,495,650,402,530
"ENSG00000207508",0,4,3,1,3,2,0,4,2,1
"ENSG00000188800",3,4,3,4,1,1,0,1,1,0
"ENSG00000259943",63,65,114,162,161,51,203,194,151,165
"ENSG00000084073",199,154,354,470,450,233,863,557,538,435
"ENSG00000231296",0,0,0,2,0,0,1,1,1,0
"ENSG00000049089",983,912,860,1450,918,589,1465,1096,1353,1055
"ENSG00000227311",0,1,1,0,0,1,0,0,2,0
"ENSG00000084070",478,760,2076,3060,2674,530,2860,3299,2277,2904
"ENSG00000213172",2,1,1,0,1,0,1,0,0,0
"ENSG00000187801",18,23,59,104,95,18,70,96,68,98
"ENSG00000260920",23,48,99,184,142,32,154,176,155,164
"ENSG00000279667",4,5,12,24,37,6,24,24,26,30
"ENSG00000187815",74,63,94,119,94,24,150,129,125,103
"ENSG00000238287",20,49,49,24,12,14,34,29,70,19
"ENSG00000164002",15,35,48,64,52,11,62,62,55,48
"ENSG00000227278",0,0,0,0,0,0,0,0,0,0
"ENSG00000238186",6,13,17,16,12,9,22,10,14,17
"ENSG00000117010",38,33,68,56,74,17,87,103,71,84
"ENSG00000236505",1,1,3,2,2,1,6,0,3,1
"ENSG00000233910",0,3,2,2,3,0,2,2,0,3
"ENSG00000117016",1102,2057,4752,9647,8782,1190,6179,11347,6946,9780
"ENSG00000237899",5,5,5,13,7,4,12,19,22,19
"ENSG00000272145",16,9,15,28,36,5,27,36,29,23
"ENSG00000066136",269,325,846,1191,859,284,1048,1413,907,1040
"ENSG00000198974",0,0,1,0,0,0,0,0,0,0
"ENSG00000207962",0,0,1,0,1,0,0,1,0,2
"ENSG00000117013",43,101,290,409,324,42,325,552,342,415
"ENSG00000264582",3,7,5,3,0,2,0,2,3,0
"ENSG00000179862",96,165,433,359,333,67,305,334,441,333
"ENSG00000229528",0,0,0,1,0,0,0,0,0,0
"ENSG00000228940",0,1,1,1,0,0,0,1,1,1
"ENSG00000233118",0,0,0,1,0,0,0,0,0,1
"ENSG00000171793",58,89,167,419,304,82,354,414,361,367
"ENSG00000281207",31,69,56,40,17,20,44,40,51,33
"ENSG00000171790",3,3,13,23,8,5,8,26,18,22
"ENSG00000010803",221,285,578,511,459,194,632,660,494,572
"ENSG00000215893",1,3,1,4,2,0,3,2,4,6
"ENSG00000235358",2,0,6,5,0,2,2,6,5,2
"ENSG00000213987",0,0,0,0,0,0,1,0,0,0
"ENSG00000281479",0,0,0,0,0,0,0,0,0,0
"ENSG00000204060",49,41,117,118,98,32,109,92,65,98
"ENSG00000229901",2,16,14,3,2,4,7,3,2,3
"ENSG00000127129",1,1,1,0,1,0,2,1,0,0
"ENSG00000127124",130,460,503,564,469,247,546,681,489,589
"ENSG00000230881",1,0,1,1,3,0,1,0,0,1
"ENSG00000230638",5,8,20,22,34,7,31,15,15,31
"ENSG00000264896",0,0,1,0,0,1,0,0,0,0
"ENSG00000227538",0,0,0,0,0,0,0,0,0,0
"ENSG00000228776",0,0,0,0,0,0,0,0,0,0
"ENSG00000044012",1,0,0,0,0,0,0,0,0,0
"ENSG00000197273",0,0,0,1,1,0,0,0,0,0
"ENSG00000198815",394,416,1011,1552,1371,374,1417,1713,1391,1435
"ENSG00000227527",8,15,13,15,5,3,8,10,18,8
"ENSG00000177181",229,463,710,1229,1437,203,1053,1447,1195,1174
"ENSG00000235002",0,0,3,3,3,0,0,2,0,3
"ENSG00000066185",29,22,55,71,41,24,61,48,32,70
"ENSG00000127125",174,128,218,440,427,148,399,482,411,416
"ENSG00000186409",198,533,620,465,375,186,468,504,488,433
"ENSG00000230116",4,8,16,8,10,6,17,7,11,6
"ENSG00000236876",2,6,4,3,1,3,2,6,2,2
"ENSG00000200254",3,16,13,2,1,8,9,6,5,3
"ENSG00000236180",2,8,2,1,2,3,4,5,3,5
"ENSG00000171960",68,72,225,298,221,58,235,313,251,229
"ENSG00000234917",14,8,41,36,21,9,52,38,26,39
"ENSG00000065978",1191,969,1241,1639,1535,1391,2561,1658,2049,1633
"ENSG00000164007",0,0,0,3,0,0,2,1,4,2
"ENSG00000117385",218,314,613,482,374,182,581,503,509,438
"ENSG00000164008",67,90,176,222,160,73,205,207,190,175
"ENSG00000228452",9,14,18,31,19,13,20,25,17,29
"ENSG00000274386",2,6,5,1,4,0,2,3,2,3
"ENSG00000177868",68,146,236,207,133,59,229,204,192,166
"ENSG00000164010",62,43,68,115,89,39,170,98,67,104
"ENSG00000228192",8,6,13,5,9,2,6,8,4,7
"ENSG00000164011",56,77,168,178,83,80,162,151,151,147
"ENSG00000233708",0,0,0,4,1,1,0,4,1,0
"ENSG00000237090",0,1,0,1,1,0,1,3,0,1
"ENSG00000225099",1,0,0,1,0,0,1,1,0,0
"ENSG00000117394",3191,748,809,1790,1618,1124,3179,1295,2032,1833
"ENSG00000227533",108,184,159,130,81,90,226,124,106,98
"ENSG00000207256",0,1,2,3,0,1,1,1,0,2
"ENSG00000277513",1,0,0,0,0,0,0,0,0,0
"ENSG00000186973",3,0,0,3,2,1,0,0,4,0
"ENSG00000117395",181,174,438,1079,839,215,1107,1149,935,1015
"ENSG00000243710",8,8,43,47,27,7,54,45,26,50
"ENSG00000199240",0,0,0,0,0,0,0,0,0,0
"ENSG00000179178",93,67,155,309,140,25,163,188,299,214
"ENSG00000253313",1,1,4,1,1,1,0,1,0,1
"ENSG00000066056",647,390,365,559,219,260,604,258,272,432
"ENSG00000117400",12,11,15,27,20,7,28,39,18,29
"ENSG00000234694",10,14,13,10,12,10,25,4,18,18
"ENSG00000117399",8,4,16,25,20,2,17,21,13,15
"ENSG00000066322",447,310,604,939,664,255,754,750,974,846
"ENSG00000159479",143,160,394,505,354,120,513,512,382,416
"ENSG00000229431",6,17,23,46,53,10,21,39,38,40
"ENSG00000198198",371,365,704,1038,858,277,1004,1010,755,994
"ENSG00000229372",0,0,0,0,0,0,0,0,0,0
"ENSG00000178922",104,85,286,222,204,69,356,215,235,202
"ENSG00000229348",4,5,15,11,7,2,21,8,9,8
"ENSG00000142949",1865,2477,3114,3397,3593,1254,4391,4590,3295,4528
"ENSG00000066135",245,251,582,628,603,192,877,772,666,681
"ENSG00000236200",7,8,16,29,23,9,37,45,33,24
"ENSG00000126091",378,433,967,1217,949,279,984,1438,1181,1050
"ENSG00000229444",3,14,12,5,6,8,6,9,10,3
"ENSG00000233674",10,7,17,14,14,8,17,18,10,11
"ENSG00000224751",1,1,0,4,1,1,1,4,0,3
"ENSG00000117407",8,16,48,38,15,8,35,47,36,25
"ENSG00000237950",21,49,50,33,37,15,40,48,57,47
"ENSG00000117408",878,705,1706,2400,1827,599,2257,2351,2131,2144
"ENSG00000132768",133,81,238,392,361,104,343,453,399,415
"ENSG00000117410",885,995,3679,4553,3314,553,4113,4238,3891,3453
"ENSG00000117411",869,1037,1921,1677,1365,811,2276,1829,1595,1519
"ENSG00000159214",234,341,615,592,400,137,588,633,482,484
"ENSG00000196517",238,109,274,362,338,125,608,426,352,433
"ENSG00000230615",37,47,49,66,30,27,60,60,20,46
"ENSG00000227163",3,2,2,3,0,1,3,3,2,2
"ENSG00000271647",0,0,0,0,0,0,0,0,0,0
"ENSG00000171872",3,3,4,6,4,4,6,3,2,2
"ENSG00000233514",0,0,0,0,1,0,0,1,0,0
"ENSG00000283039",1,0,0,0,0,0,0,0,0,0
"ENSG00000226804",0,0,0,0,0,0,0,0,0,0
"ENSG00000227994",0,0,0,0,0,0,0,0,0,0
"ENSG00000271329",0,3,2,1,0,0,8,1,3,1
"ENSG00000178028",528,681,1815,2171,1435,426,1997,2019,1721,1676
"ENSG00000117419",952,916,2179,2552,2203,805,2271,2433,2424,2213
"ENSG00000233602",3,2,8,5,7,3,2,11,4,5
"ENSG00000252146",0,0,0,2,0,0,0,1,0,1
"ENSG00000199385",0,0,0,0,0,0,0,0,0,0
"ENSG00000187147",936,1325,2762,3333,2499,762,3111,3292,2782,2950
"ENSG00000263381",2,0,0,0,0,0,0,3,3,1
"ENSG00000126106",88,57,171,267,208,71,228,238,243,229
"ENSG00000198520",205,231,440,384,199,154,250,242,263,313
"ENSG00000199377",4,4,12,11,5,2,1,9,4,9
"ENSG00000200169",2,3,2,4,3,2,2,2,6,0
"ENSG00000142945",17,22,29,55,28,14,35,35,39,32
"ENSG00000225721",0,0,2,1,0,1,2,0,3,0
"ENSG00000142937",2366,2928,6622,5482,4080,2782,6612,4477,5630,4056
"ENSG00000200913",1,1,3,3,3,1,3,3,1,4
"ENSG00000234093",0,6,1,3,3,1,1,4,3,5
"ENSG00000142959",20,28,74,84,69,9,91,42,52,58
"ENSG00000173846",92,135,99,165,139,120,162,145,142,151
"ENSG00000188396",1,1,1,1,0,1,1,2,1,1
"ENSG00000222009",95,146,209,280,190,94,199,212,165,212
"ENSG00000117425",201,318,877,947,836,174,974,932,785,984
"ENSG00000226499",35,144,110,20,15,43,70,25,36,12
"ENSG00000070785",111,121,325,508,351,108,392,527,424,430
"ENSG00000266294",0,0,0,0,0,0,2,1,1,0
"ENSG00000253039",4,0,0,0,0,2,2,0,2,1
"ENSG00000229815",0,0,1,1,0,0,0,0,0,0
"ENSG00000232369",0,0,3,6,1,1,0,0,0,0
"ENSG00000268949",1,1,4,11,5,0,1,3,3,2
"ENSG00000126107",355,345,839,1109,930,296,1198,1224,914,1119
"ENSG00000126088",531,452,1465,1993,1403,441,1965,1844,1618,1609
"ENSG00000162415",120,88,175,263,189,94,295,290,218,284
"ENSG00000234315",3,8,1,2,6,1,4,9,5,5
"ENSG00000221707",0,0,0,0,0,0,0,0,0,0
"ENSG00000281912",17,17,18,32,23,10,22,19,10,22
"ENSG00000186603",19,4,12,55,51,13,34,65,14,46
"ENSG00000132781",183,210,410,370,219,160,398,381,376,329
"ENSG00000132773",44,31,85,132,109,40,109,166,109,138
"ENSG00000070759",62,36,82,154,97,35,147,159,140,151
"ENSG00000236872",2,2,7,3,2,6,7,2,6,6
"ENSG00000280670",118,132,79,114,48,65,112,286,105,72
"ENSG00000132763",114,160,208,303,208,90,278,338,278,248
"ENSG00000117450",726,292,842,1739,1278,826,1977,1876,1578,1644
"ENSG00000234379",0,0,0,0,0,0,0,0,1,0
"ENSG00000117448",286,316,567,1041,786,307,951,1097,1099,843
"ENSG00000281133",1,5,2,2,1,2,3,4,6,4
"ENSG00000280836",3,3,6,4,2,0,2,8,4,2
"ENSG00000132780",1257,1514,1900,1925,1640,926,1869,2327,2086,1998
"ENSG00000281112",2,5,3,1,1,6,2,1,2,1
"ENSG00000281825",0,1,1,0,1,0,1,1,1,0
"ENSG00000159588",26,14,37,18,19,28,49,37,28,32
"ENSG00000159592",504,392,728,963,933,432,1338,1333,1004,1072
"ENSG00000225447",31,96,69,36,20,31,38,33,30,31
"ENSG00000234329",6,5,11,21,17,5,28,32,24,32
"ENSG00000159596",64,57,135,251,179,74,269,273,218,221
"ENSG00000197429",208,190,286,334,274,151,424,338,368,300
"ENSG00000230896",72,52,85,79,68,51,110,100,124,81
"ENSG00000236111",0,0,0,0,0,0,0,0,0,0
"ENSG00000086015",440,416,1139,1491,1357,427,1680,1907,1526,1676
"ENSG00000232467",0,0,4,3,0,0,0,1,1,1
"ENSG00000117461",314,288,362,836,705,310,877,611,818,732
"ENSG00000226957",14,5,5,5,3,9,18,4,7,7
"ENSG00000233114",0,7,3,4,1,3,3,1,3,4
"ENSG00000227857",0,1,0,0,0,0,0,0,1,1
"ENSG00000117472",11,34,46,47,29,14,38,55,48,59
"ENSG00000250719",0,0,0,0,0,0,0,0,0,0
"ENSG00000281129",0,1,1,0,1,1,1,0,0,0
"ENSG00000085998",761,916,1507,2023,1702,578,1849,2269,1775,1879
"ENSG00000171357",33,26,44,102,71,20,84,141,71,90
"ENSG00000085999",21,56,77,58,52,24,124,65,75,73
"ENSG00000132128",433,325,759,1294,1217,264,1276,1513,1195,1443
"ENSG00000173660",783,891,2716,4509,3413,1139,4809,4494,4018,3417
"ENSG00000117481",272,426,512,544,448,221,497,546,524,429
"ENSG00000225779",3,3,5,2,3,2,4,3,2,4
"ENSG00000117480",423,518,1625,1562,1278,270,1024,1513,1360,1523
"ENSG00000232022",8,20,60,27,24,15,83,73,55,47
"ENSG00000273854",0,0,1,0,0,0,2,1,0,0
"ENSG00000224863",2,1,2,3,0,0,3,2,0,3
"ENSG00000197587",0,2,0,0,0,0,0,0,0,0
"ENSG00000282881",9,26,50,38,13,10,27,18,22,41
"ENSG00000269956",7,7,11,27,25,4,18,24,15,25
"ENSG00000162456",3,14,42,43,23,8,26,44,20,36
"ENSG00000079277",426,824,1018,886,827,520,941,1235,1176,914
"ENSG00000142961",231,195,186,221,206,223,344,297,323,211
"ENSG00000123472",921,655,2000,2198,2441,906,3013,2726,2220,2477
"ENSG00000233647",0,1,0,3,2,0,0,2,0,0
"ENSG00000186118",3,1,1,2,2,1,1,0,1,1
"ENSG00000228237",1,2,11,4,8,1,9,4,8,7
"ENSG00000159658",968,595,999,1243,1168,831,2549,1534,1288,1321
"ENSG00000142973",32,15,4,17,5,12,31,11,7,10
"ENSG00000154198",0,3,1,0,1,2,3,1,2,5
"ENSG00000238145",0,1,1,0,1,1,1,0,0,1
"ENSG00000187048",0,4,4,26,13,2,13,10,4,12
"ENSG00000259832",0,0,0,0,0,0,0,0,0,0
"ENSG00000261196",0,0,0,0,0,0,0,0,0,1
"ENSG00000261593",0,0,0,0,0,0,0,0,0,0
"ENSG00000261290",0,0,0,0,0,0,0,0,0,1
"ENSG00000186377",55,110,261,462,361,50,394,520,308,424
"ENSG00000186160",13,14,24,35,33,9,22,40,26,35
"ENSG00000225154",0,0,1,1,1,0,3,3,0,1
"ENSG00000225506",10,36,40,56,40,8,34,38,26,29
"ENSG00000162365",7,13,4,19,15,1,10,17,9,8
"ENSG00000225514",13,19,1,3,2,5,4,2,6,1
"ENSG00000224805",9,21,22,23,10,11,21,20,16,17
"ENSG00000162366",4,2,2,3,1,1,6,2,13,4
"ENSG00000162367",84,138,60,97,56,120,189,95,100,50
"ENSG00000226252",14,24,25,12,4,19,23,20,11,7
"ENSG00000123473",26,21,35,52,42,15,56,68,57,45
"ENSG00000162368",536,652,574,1522,1394,671,1970,1796,1329,1264
"ENSG00000225762",3,5,4,6,10,6,8,9,13,10
"ENSG00000186790",4,7,13,7,10,1,20,3,7,9
"ENSG00000237424",9,13,12,11,5,12,9,10,5,4
"ENSG00000186564",7,6,7,4,3,6,14,12,17,3
"ENSG00000229554",0,1,0,0,0,0,0,0,0,0
"ENSG00000227947",0,0,0,0,0,0,0,1,0,0
"ENSG00000269113",2,2,4,1,3,4,2,11,1,7
"ENSG00000225028",0,0,0,0,0,0,0,0,0,0
"ENSG00000226133",2,0,0,0,1,0,2,0,1,0
"ENSG00000231413",0,0,0,0,0,0,0,0,0,0
"ENSG00000237180",0,0,1,1,0,0,0,0,0,0
"ENSG00000242267",9,6,4,1,8,7,8,4,3,5
"ENSG00000279096",2,2,0,0,1,1,4,1,1,1
"ENSG00000223720",1,0,1,0,1,3,1,0,0,0
"ENSG00000117834",11,12,10,13,24,11,10,14,14,12
"ENSG00000272491",5,8,12,0,7,11,8,3,8,3
"ENSG00000279214",1,0,3,4,2,0,5,5,3,1
"ENSG00000132122",116,74,118,172,126,101,232,210,190,146
"ENSG00000224986",2,3,5,7,4,2,6,12,9,7
"ENSG00000206700",0,0,0,0,0,0,0,1,0,0
"ENSG00000235105",0,0,0,0,3,1,1,0,1,1
"ENSG00000223175",2,0,1,0,0,1,1,3,0,1
"ENSG00000232514",2,4,2,2,2,2,3,4,1,2
"ENSG00000186094",71,109,214,278,232,42,174,298,231,321
"ENSG00000162373",114,177,424,561,478,85,584,610,530,525
"ENSG00000229846",0,2,0,2,3,0,0,1,0,0
"ENSG00000230114",2,2,1,1,0,1,0,2,1,0
"ENSG00000225623",1,2,4,6,3,0,7,10,8,7
"ENSG00000237478",0,2,1,2,0,0,4,0,0,4
"ENSG00000215887",5,6,2,2,3,2,5,2,5,3
"ENSG00000221746",0,0,0,0,0,0,1,0,1,0
"ENSG00000279324",2,6,4,2,1,1,5,1,2,3
"ENSG00000233595",2,6,3,2,1,3,3,0,5,2
"ENSG00000162374",554,1829,3034,3381,2478,528,3665,3822,3063,3063
"ENSG00000230828",2,6,1,2,3,1,0,0,1,0
"ENSG00000237337",2,4,5,6,6,4,7,10,3,4
"ENSG00000233407",0,0,0,0,0,0,0,0,0,0
"ENSG00000234080",0,0,1,4,3,0,1,2,2,3
"ENSG00000229316",0,3,1,0,0,1,0,0,0,0
"ENSG00000225671",0,2,0,0,0,1,2,0,0,0
"ENSG00000142700",0,2,7,4,6,1,4,3,2,2
"ENSG00000185104",325,309,736,975,874,274,1057,1057,814,890
"ENSG00000225767",7,1,7,4,2,0,3,3,3,6
"ENSG00000280887",3,3,7,3,2,0,4,2,2,3
"ENSG00000207194",0,0,0,0,0,0,0,0,0,0
"ENSG00000230585",0,2,0,1,3,1,0,0,1,1
"ENSG00000237130",0,0,0,1,0,0,0,0,0,0
"ENSG00000123080",179,69,149,164,224,118,353,211,237,200
"ENSG00000204006",1,0,0,0,0,0,1,0,0,0
"ENSG00000213478",0,2,0,0,2,1,0,3,3,1
"ENSG00000239101",0,0,0,0,2,0,0,0,0,0
"ENSG00000203356",17,23,25,22,15,9,15,9,10,8
"ENSG00000123091",1044,1301,2409,4306,3891,1292,4596,5041,3531,3860
"ENSG00000233406",1,5,10,10,4,1,5,7,12,2
"ENSG00000236434",14,21,16,10,5,12,11,9,8,2
"ENSG00000085831",29,59,105,219,228,21,191,254,228,198
"ENSG00000261664",1,5,2,3,2,2,4,3,3,2
"ENSG00000085832",698,727,1516,2532,2274,931,3329,3570,2330,2553
"ENSG00000232027",2,4,10,12,3,1,7,1,5,6
"ENSG00000206595",4,29,13,4,2,5,9,4,10,7
"ENSG00000238140",9,19,11,3,5,7,7,2,10,1
"ENSG00000227070",0,2,2,4,3,2,3,2,4,0
"ENSG00000252032",0,0,0,0,0,0,0,0,0,0
"ENSG00000227742",2,5,6,3,5,3,2,5,6,9
"ENSG00000117859",284,249,401,750,550,231,622,733,631,611
"ENSG00000236973",0,0,0,0,0,1,0,1,0,0
"ENSG00000232846",0,0,0,0,0,0,0,0,1,0
"ENSG00000212624",0,1,2,3,0,1,1,1,4,2
"ENSG00000078618",824,1005,2058,2197,1931,789,2571,2433,2256,2285
"ENSG00000266993",2,3,1,8,6,0,10,9,8,9
"ENSG00000272175",0,4,3,1,0,2,0,2,1,0
"ENSG00000212076",0,0,0,0,0,0,0,0,1,0
"ENSG00000230604",1,1,0,1,0,0,1,2,1,2
"ENSG00000280742",0,0,0,0,0,0,0,0,0,0
"ENSG00000169213",76,327,148,754,177,54,343,452,208,418
"ENSG00000200839",1,0,0,1,0,0,0,0,0,2
"ENSG00000229032",0,0,1,0,0,0,0,0,0,0
"ENSG00000264613",0,0,0,0,0,0,0,0,0,0
"ENSG00000117862",273,254,523,676,625,239,816,789,802,681
"ENSG00000198841",24,20,50,121,92,18,59,121,93,97
